126.0372;128.03719999999998;127.0372;133.1094;128.89679999999998;128.04119999999998;128.5386;121.5386;124.31679999999999;121.4572;120.45720000000001;116.31280000000001;114.31280000000001;113.1672;113.1672;113.1672;108.38380000000001;111.2394;114.38380000000001;105.2394;97.813;89.813;85.95739999999999;85.95739999999999;90.60439999999998;92.6044;89.60319999999999;89.8932;82.825;82.115;83.5442;80.11500000000001;75.90239999999999;76.3288;79.8274;86.68299999999999;98.1856;103.68299999999999;114.4756|0
114.4756;118.33120000000001;121.26299999999999;125.4756;115.4756;119.4756;125.8338;122.68939999999999;125.68939999999999;122.8338;125.18679999999999;126.04119999999999;125.04119999999999;120.1856;123.6148;125.61479999999999;115.6148;111.61479999999999;109.5386;115.8274;102.8314;89.687;79.4062;79.97699999999999;79.5506;76.1976;75.9168;79.62679999999999;77.41819999999998;73.98899999999999;72.989;69.4182;72.1282;74.2726;65.2726;74.41819999999998;76.62679999999999;78.19760000000001;79.405;78.405;82.97059999999999;82.115;81.6806;77.6806;72.6806;74.6806;74.97059999999999;76.8262;79.9706;81.9706;78.1844;78.3288;77.2606;79.4732;78.1844;80.1804;85.4612;96.5294;96.1672|0
96.1672;101.45719999999999;101.45719999999999;99.4572;107.3128;110.3128;108.88359999999999;109.73799999999999;107.2354;106.23539999999998;102.44279999999999;103.73279999999998;103.23539999999998;104.2354;104.31279999999998;104.31279999999998;107.59360000000001;107.738;107.3128;106.3128;107.3128;107.738;106.1672;105.1672;102.5294;101.45719999999999;96.1672;102.16719999999998;100.16720000000001;103.1672;103.738;100.738;96.738;107.3128;110.3128;110.3128;113.31280000000001;113.31280000000001;112.16720000000001;113.1672;111.38380000000001;113.23939999999999;107.23939999999999;100.2394;103.23939999999999;102.23939999999999;105.3838;106.3838;100.2394;103.5294;100.4612;100.4612;98.46119999999999;95.60560000000001;97.18039999999999;96.68299999999999;100.39699999999999;105.82740000000001;103.8274;107.82739999999998;108.3248;106.03479999999999;107.03479999999999;101.2474;94.2474;90.2474;92.9574;87.2474;91.2474;96.0348;86.107;90.39699999999999;90.1844;82.39699999999999;82.18439999999998;81.1844;80.1844;84.1844;85.6044;80.6044;79.74879999999999;80.4588;79.74879999999999;78.4588;78.2514;74.25139999999999;75.39699999999999;75.1844;86.82739999999998;95.82739999999998;97.68299999999999;102.683;106.68299999999999|1
106.68299999999999;102.5386;101.53859999999999;101.53859999999999;106.1094;112.10940000000001;115.10940000000001;116.1094;114.0372;113.0372;113.0372;113.0372;109.8928;113.8928;108.03719999999998;103.03719999999998;103.1094;103.5386;99.1804;93.0348;84.8262;74.8262;70.115;63.90239999999999;62.11899999999999;64.04679999999999;63.5482;62.11899999999999;57.760799999999996;62.190000000000005;58.760799999999996;60.7608;61.6164;61.4732;59.328799999999994;78.82740000000001;92.39699999999999;100.8274;98.8274|0
98.8274;96.1844;94.18439999999998;92.1844;92.1844;91.3248;92.03479999999999;95.60560000000001;94.103;90.3838;86.10300000000001;87.81299999999999;90.0256;93.81299999999999;90.0256;86.523;84.523;86.523;82.523;83.523;88.523;88.523;84.45479999999999;86.813;90.81299999999999;91.38380000000001;87.9586;86.10300000000001;88.6056;85.0348;81.2474;82.2474;84.103;85.103;85.103;86.813;91.0256;91.523;88.37859999999999;89.37859999999999;81.2342;87.3786;91.523;90.45479999999999;90.95739999999999;87.95739999999999;84.0296;84.6044;84.107;81.107;85.8262;83.25139999999999;76.74879999999999;76.74879999999999;79.3224;84.89320000000001;82.8932;73.8932;69.89320000000001;71.825;70.825;71.825;73.54419999999999;72.5442;72.0468;71.119;72.77000000000001;71.6244;63.76999999999999;67.0508;68.1964;82.695;89.19879999999999;87.557;87.557;88.7014|1
88.7014;89.05439999999999;89.70139999999999;87.19879999999999;86.19879999999999;85.47959999999999;84.977;86.977;87.4062;89.19879999999999;87.1306;83.2068;86.4194;85.77759999999999;88.77759999999999;89.4234;84.279;71.997;70.49439999999998;66.5626;64.707;65.707;66.2726;61.769999999999996;62.77;72.1282;66.9168;59.6268;81.4062;101.40619999999998;100.33119999999998;99.04119999999999;102.8968;106.53979999999999|0
106.53979999999999;106.03719999999998;106.60679999999999;105.7512;105.3168;107.31679999999999;101.45719999999999;98.9598;102.3168;98.60679999999999;96.39699999999999;104.6148;96.687;91.68699999999998;80.405;77.54939999999999;74.3408;73.12819999999999;74.41819999999998;73.8526;68.92079999999999;69.7776;77.77759999999999;86.05959999999999;93.4796;101.05439999999999|1
101.05439999999999;95.61479999999999;98.6148;94.97699999999999;90.9048;93.97699999999999;90.9088;92.69500000000001;80.699;74.707;73.99699999999999;68.6428;61.01019999999999;56.5128;56.5128;52.72659999999999;68.3684;77.224|0
77.224;89.4366;88.64519999999999;86.8526;86.56899999999999;79.5742;79.44819999999999;94.39439999999999;147.63219999999998|0
59.1402;55.5064;56.7872;57.7872;57.642799999999994;63.9184;64.9866;77.6926;83.32639999999999;84.89320000000001;94.0244;96.8748;94.30120000000001;99.86679999999998;102.8668;103.07939999999999;113.00719999999998;112.8628;106.0072;102.8628;102.07939999999999;101.8668;101.8668;103.1556;106.73039999999999;102.08860000000001;101.37859999999999;101.9522;107.95219999999999|0
107.95219999999999;109.9522;103.9522;100.95219999999999;103.523;109.88119999999999;114.7368;111.65939999999999;117.65939999999999;117.0886;117.3012;118.15679999999999;118.5098;116.50979999999998;115.3654;118.221;119.36540000000001;115.08459999999998;114.44279999999999;121.30359999999999;122.58959999999999;121.65780000000001;122.2234;118.7208;121.14599999999999;122.5752;121.14599999999999;120.5752;124.8652;125.0096;117.3666;113.0096;114.8652;112.7196;111.71959999999999;116.22099999999999;118.3654;116.22099999999999;115.79180000000001;116.5752;117.21699999999998;119.42960000000001;114.9952;115.56599999999999;113.14080000000001;115.78779999999999;115.21699999999998;112.78659999999999;115.43359999999998;115.8628;112.8628;113.86280000000001;114.78659999999999;116.42960000000001;112.28519999999999;105.637;106.9952;109.9952;111.20779999999999;109.06219999999999;109.9166;109.06219999999999;107.637;107.06219999999999;108.20779999999999;114.56599999999999;117.71159999999999;119.71159999999999;122.71159999999999;122.71159999999999;121.499;122.49900000000001;124.146;127.146;126.146;128.0016;120.0016;117.8572;119.85719999999999;118.49900000000001|0
118.49900000000001;114.499;119.29159999999999;120.87159999999999;125.80339999999998;124.9478;127.16959999999999;127.45959999999998;127.16959999999999;118.24179999999998;117.2418;118.24179999999998;118.24179999999998;118.24179999999998;120.2418;118.67099999999999;119.671;119.671;117.67099999999999;123.67099999999999;122.671;119.671;121.24179999999998;120.2418;119.24180000000001;123.2418;119.7392;116.24180000000001;116.8166;120.46359999999999;118.4636;119.46359999999999;116.3192;117.31919999999998;114.8166;116.24180000000001;119.24180000000001;123.2418;123.2418;124.16959999999999;124.16959999999999;123.2418;125.24179999999998;123.67099999999999;123.67099999999999;120.961;120.46359999999999;119.46359999999999;122.9622;123.3192;121.9662;116.3954;113.5398;115.8928;114.46360000000001;113.9662;112.8928;110.39539999999998;115.3954;113.8928;112.8928;113.10539999999999;112.67099999999999;114.67099999999999;115.8836;113.8836;108.88359999999999;103.3128;103.3128;100.3128;99.31280000000001;99.738;98.2354;99.2354;100.2354;102.2354;103.23539999999998;100.091;97.5936;94.5936|0
94.5936;99.15919999999998;115.6618;128.667;125.02519999999998;124.02519999999998;124.59599999999999;128.1708;126.17079999999999;128.67340000000002;130.7496;133.6734;134.67340000000002;129.8178;128.1708;127.17079999999999;128.596;128.3152;129.3152;127.31519999999998;125.4596;122.961;121.89280000000001;120.8928;122.3954;121.5398;122.3954;123.96619999999999;123.82179999999998;121.9662;118.9662;119.3954;123.39540000000001;122.3954;124.3954;126.96619999999999;128.53979999999999;127.89279999999998;128.46359999999999;125.10539999999999;124.16959999999999;125.02519999999998;121.02519999999998;123.0252;121.16959999999999;119.671;123.961;121.4636;124.46359999999999;125.4636;122.3954;127.3954;123.39540000000001;121.3954;119.3954;117.82979999999999;116.18679999999999;111.04119999999999;107.0412;107.1856;106.1856;110.1856;104.0412;100.04119999999999;106.3312;107.47559999999999;112.3312;116.3312;119.18679999999999;116.18679999999999;113.18679999999999;116.5398;121.3954;122.3954;118.1054;117.88359999999999;118.67099999999999;118.44919999999999;123.2418;125.961;123.67099999999999;121.67099999999999;118.59359999999998;117.44919999999999;112.44919999999999;110.4492;110.091;109.6618;104.6618|0
104.6618;105.7392;105.44919999999999;106.6618;103.4492;101.8836;107.96099999999998;114.3954;118.53979999999999;118.8298;112.6172;116.9072;113.7628;115.18799999999999;117.68539999999999;120.3954;118.3954;120.5398;120.3954;120.3954;118.53979999999999;118.53979999999999;116.3954;110.39539999999998;111.3954;111.3954;112.53979999999999;110.18679999999999;108.18679999999999;113.18679999999999;113.18679999999999;105.8968;105.8968;106.04119999999999;106.3312;106.83379999999998;107.553;108.4074;106.4074;105.553;105.05559999999998;104.4086;100.40859999999999;105.40859999999999;109.40859999999998;108.263;107.8338;110.18679999999999;112.82979999999998;112.10940000000001;109.03719999999998;110.89279999999998;110.89279999999998;110.89279999999998;110.89279999999998;108.3954;102.9662;105.8218;108.9662;107.96619999999999;112.3192;116.8166;123.961;122.671;121.44919999999999;117.44919999999999;113.09219999999999;110.6578;116.22339999999998;119.2234;117.72080000000001;112.64339999999999;109.64339999999999;106.64339999999999;103.28519999999999;99.2852;100.28519999999999;100.4296;99.2892;100.7918|0
100.7918;99.00959999999999;101.6578;113.4452;125.94779999999999;128.016;124.8034;122.949;125.3072;127.51979999999998;121.44760000000001;123.51979999999999;122.949;119.45159999999998;124.45159999999998;124.30719999999998;123.3072;125.3072;128.9502;134.9502;134.9502;135.9502;138.4476;130.7284;126.2258;126.2258;131.584;131.584;128.584;126.58399999999999;124.584;126.58399999999999;123.7284;119.7284;120.58399999999999;119.2258;120.3702;112.8716;116.016;126.4452;124.58959999999999;116.08699999999999;112.00959999999999;109.0136;104.7918;104.22099999999999;98.511|1
98.511;93.8692;97.091;102.51219999999999;112.51339999999999;121.87159999999999;121.7272;121.15759999999999;124.7284;133.7284;136.7284;134.7284;133.7284;135.1576|0
135.1576;135.3742;139.016;133.4452;116.6578;105.51339999999999;108.51339999999999;109.4452;114.2378;126.23780000000001;120.8034;123.596;124.74159999999999;125.45159999999998;126.4516;125.37419999999997;121.37419999999999;115.01599999999999;114.6578;112.8652;109.1408;109.64339999999999|0
109.64339999999999;104.71159999999999;99.6434;101.28519999999999;109.6578;117.5134;119.22980000000001;125.9502;126.8676;121.7272;119.6458;116.3558;111.56719999999999;105.42159999999998;105.56599999999999;95.99520000000001;92.1396;93.13959999999999;98.78659999999999;98.93099999999998;95.78659999999999|0
95.78659999999999;94.43360000000001;101.0096;111.087;121.01599999999999;123.80340000000001;130.016;133.016;129.5134;126.72079999999998;128.5752;119.2892;96.07539999999999;89.50460000000001|0
89.50460000000001;95.0794;90.0794;82.08460000000001;89.2354;102.2354;115.59359999999998;122.667;121.4452;121.01599999999999;127.016;123.87159999999999;118.87159999999999;121.58959999999999;122.08699999999999;116.51219999999999;104.36659999999998;94.86280000000001|0
94.86280000000001;93.8628;93.8628;88.5098;91.8772;103.738;130.3128;141.31279999999998;134.5936;128.6618;126.65779999999998;120.2234;116.7208;111.1408;105.56599999999999;106.566;101.9952;100.1396;102.2118;92.7854;91.4272;93.4272;92.9298;90.5046;85.2868;82.7212;77.1544;78.2988;75.8724;74.4432|0
74.4432;71.23060000000001;77.947;82.45479999999999;86.813;99.73679999999999;116.4572;123.1054;124.8836;119.44919999999999;121.09219999999999;121.4452;113.86519999999999;108.7878;100.217;97.217;93.5046;100.07539999999999;100.72119999999998;83.2948;75.1504;74.5756|0
74.5756;70.5022;70.5022;75.1504;84.8668;93.8772;104.09100000000001;118.58959999999999;135.94779999999997;132.94779999999997;127.4452;121.87159999999999;120.87159999999999;119.8716;117.2234;115.8652;110.4296;104.78659999999999;94.28280000000001;86.5046;85.2868;81.7212|0
81.7212;76.43119999999999;72.57560000000001;78.5098;94.7328;118.09100000000001;129.0922;125.66179999999999;129.0922;125.94779999999999;119.58959999999999;113.36659999999999;109.43360000000001;100.07539999999999;94.5046;87.57679999999999;80.5086|0
59.1402;56.6376;53.208400000000005;62.0628;64.774;59.840999999999994;64.6926;75.19;76.9024;76.825;77.8932;79.6032;82.02959999999999;87.4588;87.95739999999999;91.45479999999999;92.95219999999999;94.9522;98.95219999999999;90.95219999999999;91.9522;96.95219999999999;98.95219999999999;97.9522;100.95219999999999;102.02440000000001;103.74879999999999;99.4588;94.2514;92.7488;97.74879999999999;102.8932;101.6044|0
101.6044;108.7488;118.9574;124.9574;124.38380000000001;121.88119999999999;117.37979999999999;108.2342;114.2354;116.2354;116.091;114.091;115.6618;114.1592;112.1592;113.30359999999999;115.7328;116.5872;112.5872;108.5872;110.5872;116.87719999999999;114.8772;115.7328;115.30359999999999;110.511;111.22099999999999;114.221;114.511;113.511;114.01359999999998;114.8692;115.4428;117.44279999999999;116.4428;116.4428;114.3654;111.8628;109.86280000000001;112.0072;110.50460000000001;112.50459999999998;119.5046;124.0072;126.50980000000001;119.36540000000001;113.22099999999999;113.22099999999999;117.2892;118.4336;118.8628;113.00719999999998;115.5098;118.5098;117.3654;113.3654;106.07539999999999;102.07539999999999;100.7854|0
100.7854;105.78539999999998;106.64099999999999;107.64099999999999;109.2118;112.1396;118.4296;124.217;121.71959999999999;121.71959999999999;121.71959999999999;122.5752;120.5752;121.14599999999999;119.499;115.85719999999999;114.49499999999998;115.9976;116.5002;113.50019999999999;113.7902;116.7902;119.64979999999998;121.6498;126.72720000000001;127.8716;126.8716;128.80339999999998;128.016;128.80339999999998;126.9478;125.80339999999998;124.8716;125.8716;124.8716;122.8716;129.016;129.8034;131.3742;129.2298;128.22979999999998;129.2298;129.2298;127.37419999999999;126.3742;127.37419999999999;124.8034;121.01599999999999;126.01599999999999;127.016;125.80339999999998;123.0934;117.59599999999998;118.596;122.1708;124.31519999999998;123.31519999999999;125.4596;124.8166;118.3192;119.3192;122.3192;116.96619999999999;115.4636;115.96099999999998;118.3192;113.3192;111.8218;114.9662;119.46359999999999;119.4596;118.667;118.9478;118.2378;119.23780000000001;119.0934;118.9478;119.0934;115.01599999999999;117.4452;117.01599999999999;115.4452;117.87159999999999;115.8716;118.3702;119.3702;114.5776;111.7902;111.1472;108.8572;107.499;108.499;100.64339999999999;97.64339999999999;98.14080000000001;99.2852;100.5752|0
100.5752;105.8652;121.4452;124.9478;124.59599999999999;127.31519999999998;127.596;124.0934;126.0934;128.2378;127.0934;126.0934;126.0934;124.37419999999999;126.2298;128.22979999999998;128.22979999999998;124.22979999999998;124.15759999999999;128.1576;129.1576;128.1576;130.4476;131.4476;133.44760000000002;131.51979999999998;130.3072;131.45159999999998;129.45159999999998;125.45159999999998;120.4516;127.4516;130.596;129.0252;129.3072;126.59719999999999;128.1708;128.4596;124.89279999999998;122.89280000000001;123.4636;120.96620000000001;119.96619999999999;120.3954;119.5398;121.5398;119.3954;116.3954;117.3954;117.3954;118.3954;128.9662;121.8218;125.8218;124.7496;119.8218;127.82180000000001;125.4636;121.9622;123.8166;124.31519999999998;122.02520000000001;125.02519999999998;129.596;130.596;130.596;129.596;134.596;131.596;130.596;129.17079999999999;129.45159999999998;129.949;131.3742;131.3742;126.01599999999999;117.01599999999999;110.51339999999999;116.9478;118.9478;120.0922;115.58959999999999;107.4452;104.5896;106.09099999999998;103.09099999999998;102.091;102.091;97.7328;94.7328;92.87719999999999;91.8772;92.87719999999999;96.7328;102.7328;105.7328;112.59359999999998|0
112.59359999999998;113.59360000000001;115.1696;114.2418;116.1696;120.1696;117.1696;118.24179999999998;121.16959999999999;119.667;119.0934;120.2378;123.0934;123.596;125.59599999999999;123.596;124.31519999999998;125.3152;126.31519999999999;128.3152;124.31519999999998;127.31519999999998;130.1696;126.0252;125.02519999999998;126.596;126.596;124.59599999999999;122.45159999999998;123.4516;124.59719999999999;125.45159999999998;123.949;123.3742;121.37419999999999;119.3742;118.37419999999999;120.87159999999999;120.09339999999999;119.23780000000001;118.02519999999998;116.02520000000001;117.2418;119.1696;119.02520000000001;121.02519999999998;123.596;122.0934;119.8034;120.8034;121.0934;121.0934;120.2378;120.2378;119.9478;117.94779999999999;117.94779999999999;117.01599999999999;117.01599999999999;115.4452;114.94779999999999;115.09219999999999;112.58959999999999;109.58959999999999;112.6618;114.5936;111.5936;108.5936;106.5936;102.091;102.2354;102.2354;98.7328;99.73279999999998;99.73279999999998;103.30359999999999;101.3036;100.1592;104.1592;112.6618;118.59359999999998|0
118.59359999999998;121.8836;122.46359999999999;121.3192;121.8218;124.1118;124.9622;124.8178;131.31519999999998;130.31519999999998;128.8178;126.81779999999999;127.32039999999999;127.32039999999999;121.6734;121.8178;123.67339999999999;123.31519999999999;123.74159999999999;122.1708;123.3072;123.3072;122.9502;123.9502;124.44759999999998;123.4476;125.5198;124.22979999999998;124.37419999999999;125.37419999999997;126.80340000000001;132.2378;130.2378;135.2378;128.9478;119.8034;118.9478;122.9478;110.016;102.66179999999999;100.1592;100.44279999999999;94.86680000000001;83.0846;82.65939999999999;92.2342;92.5294;95.5294;108.8154;113.961;114.3152|0
114.3152;116.3152;116.1708;119.3152;125.59599999999999;122.59599999999999;121.0934;119.949;123.51979999999999;122.4476;118.22979999999998;118.37419999999999;118.8034;120.0922;122.7392;119.24180000000001;115.73920000000001;119.7392;115.44919999999999;111.5896;103.6618;99.08699999999999;98.86519999999999;102.8652;113.86519999999999;113.36779999999999|0
113.36779999999999;113.6578;116.51339999999999;117.8034;119.8034;121.8034;120.8034;120.8034;120.8034;124.37419999999999;123.3742;120.8034;123.9478;120.4452;115.1592;111.8692;101.65540000000001;94.3654;91.5098;88.0846;93.5098;97.7328|0
97.7328;100.7328;111.6618;114.091;109.9478;107.4452;109.4452;107.4452;108.65779999999998;106.1592;100.6618;99.37979999999999;99.87719999999999;91.8772;91.23419999999999;97.0846;93.15679999999999;83.0112;75.3786;74.233;72.95219999999999;74.8788;74.947;78.3762;73.7344;76.947;93.0886;101.6594;106.37979999999999;110.37979999999999|0
110.37979999999999;111.2354;110.37979999999999;110.73679999999999;108.37979999999999;98.7368;88.0256;78.52699999999999;73.527;78.52699999999999;79.527;89.4548;97.9522|0
97.9522;98.2342;98.2342;102.7328;107.7328;111.3036;112.23539999999998;112.23539999999998;109.73799999999999;110.738;112.73799999999999;119.31279999999998;123.45720000000001;106.738;93.7368;87.8812;82.523;78.95219999999999;80.95219999999999;83.88119999999999;96.8812;109.37979999999999|1
109.37979999999999;109.1672;113.4572;113.4572;112.4572;114.4572;115.3128;114.31280000000001;110.3128;104.3798;106.37979999999999;103.65939999999999;102.65939999999999;103.0846;95.50979999999998;89.36540000000001;93.3654;93.5098;87.0794;87.0794;78.86679999999998;82.5848;86.58479999999999;87.65700000000001;83.657;78.15440000000001;75.65700000000001;73.8014;71.74239999999999;72.7424;75.10060000000001;76.59799999999998;83.0256;87.8812;98.7368|0
98.7368;102.73679999999999;115.58959999999999;114.5896;117.4452;122.44519999999999;114.5896;113.5896;115.4452;117.4452;121.58959999999999;122.58959999999999;116.5896;114.5896;118.6578;116.6578;114.4452;111.4452;115.4452;118.58959999999999;110.6618;105.091;97.511;93.8628;95.50979999999998;93.0072;86.57679999999999;81.07939999999999;81.8668;84.0112;77.5086;85.7212;99.15679999999999;110.88119999999998|1
59.1402;62.1402;67.06400000000001;71.41579999999999;69.2726;68.69900000000001;65.6164;66.6164;64.825;68.8932;76.74879999999999;78.7488;81.7488;89.4588;94.527;100.0244;104.1688;102.1688;95.9562;94.9562;102.52699999999999;98.527;95.7424;103.60319999999999;102.8932;102.25139999999999;103.39699999999999;99.60439999999998;99.1844|0
99.1844;106.18440000000001;109.39699999999999;110.32480000000001;110.03479999999999;112.10299999999998;113.81299999999999;107.8812;110.23939999999999;109.23939999999999;106.1672;105.37979999999999;109.73799999999999;108.7328;109.23539999999998;115.2354;121.73799999999999;120.5936;119.30359999999999;116.86919999999998;115.86919999999999;111.36659999999999;109.511;113.511;111.51099999999998;112.36659999999999;113.511;107.51099999999998;102.4336;100.4336;99.931;101.93099999999998;107.0754;100.7854;97.78540000000001;96.4272;89.7854;91.57679999999999;98.00719999999998;103.8628;106.50459999999998;103.78540000000001;102.5046;103.0754;99.7854;101.7854;102.2118;104.70920000000001;102.8536;102.8536;105.64099999999999;106.64099999999999;104.93099999999998;109.78659999999999;112.4296;107.28519999999999;104.1396;101.13959999999999;102.13959999999999|0
102.13959999999999;101.21179999999998;104.8536;105.56360000000001;104.06099999999998;101.9166;93.55839999999999;95.06099999999999;98.55959999999999;102.637;103.06219999999999;102.637;101.9178;104.4152;106.566;105.1408;104.28519999999999;103.14079999999998;105.499;106.1472;112.6498;127.8716;131.3742;133.94899999999998;132.3742;131.3742;129.949;130.0934;126.0934;130.8034;134.80339999999998;129.8034;129.8034;128.80339999999998;128.8716;130.3742;131.3742;136.3742;133.3742;123.72719999999998;123.87159999999999;123.01599999999999;117.94779999999999;121.01599999999999;121.01599999999999;119.44519999999999;125.01599999999999;130.3742;131.45159999999998;129.45159999999998;127.4516;130.0934;132.80339999999998;132.94779999999997;132.80339999999998;136.0934;134.2378;132.09339999999997;136.0934;134.0934;130.2378;131.9478;132.09339999999997;127.94899999999998;131.3742;125.37419999999997;123.3742;124.0934;124.0934;125.2378;126.23780000000001;125.2378;124.0934;121.8034;118.9478;118.4452;116.4452;113.4452;122.80340000000001;124.37419999999999;122.01599999999999;118.4452;114.01599999999999;114.087;115.08699999999999;114.6578;113.08699999999999;108.51339999999999;109.51219999999998;109.6578;106.30359999999999;104.51099999999998;106.3654;105.6554;99.3666;100.36659999999999;103.30359999999999|0
103.30359999999999;111.1592;116.5896;119.09219999999999;118.09219999999999;115.73920000000001;115.2418;116.24180000000001;117.2418;117.2418;115.1696;115.1696;117.66699999999999;117.73919999999998;115.73920000000001;113.59360000000001;114.5936;113.4492;114.44919999999999;114.44919999999999;115.44919999999999;114.5936;115.73799999999999;114.738;114.2354;114.88359999999999;115.8836;116.8836;117.8154;117.8154;115.8836;114.2418;114.66699999999999;117.1696;118.45960000000001;122.9622;125.9622;124.9622;119.9622;112.9622;107.16959999999999;112.1696;114.1696;114.0252;114.3152;114.3152;114.81779999999999;113.8178;113.3192;112.96099999999998;114.1054;114.8154;113.81539999999998;115.3128;115.8154;114.8154;113.67099999999999;113.2418;111.73919999999998;109.2418;107.67099999999999;107.67099999999999;107.2418;107.7392;108.67099999999999;108.8154;108.10539999999997;109.8154;109.9598;108.45719999999999;104.45719999999999;99.81540000000001;100.9598;104.95979999999999;110.95979999999999;114.4572;116.4572;118.9598;113.95979999999999;108.95979999999999;113.95859999999999;109.31679999999999;99.81299999999999;93.81299999999999;90.81299999999999;90.45479999999999;95.95859999999999;94.38380000000001;92.3838;83.3838;81.0886;92.4428;100.44279999999999|0
100.44279999999999;107.3036;108.94779999999999;114.94779999999999;118.6578;117.72719999999998;117.1576;119.1576;116.3702;119.7272;114.87159999999999;116.7272;116.7272;118.7272;122.7272;120.72719999999998;120.3702;121.15759999999999;123.7284;123.7284;122.58399999999999;121.3702;122.2258;120.72319999999999;119.9398;117.72719999999998;119.3702;120.72719999999998;119.7272;117.72719999999998;116.3702;117.72719999999998;114.72719999999998;117.87159999999999;115.01599999999999;112.8034;112.01599999999999;109.8034;113.80339999999998;111.8034;109.8034;111.94779999999999;110.2378;112.0252;109.9478;108.09219999999999;109.6618;110.5896;112.9478;113.94779999999999;120.9478;117.94779999999999;115.4452;107.5896;108.091;109.23539999999998;107.7328;110.7328;106.30359999999999;103.1592;108.511;103.221;98.22099999999999;101.4336;101.22099999999999;105.22099999999998;98.6554;94.5872;98.6554;93.0846;91.3012;87.7304;83.73039999999999;89.01119999999999;89.8668;94.0072|0
94.0072;98.7918;102.8652;108.36779999999999;110.51339999999999;113.369;112.8716;111.4452;113.016;114.87159999999999;114.369;115.6498;116.5002;110.50019999999999;109.9976;109.9976;110.99759999999999;108.99759999999999;109.9976;111.06979999999999;112.0698;105.499;106.64339999999999;105.5752;99.8652;97.00959999999999;95.7918;95.3654;92.6554;96.3036;98.09100000000001;98.2354;94.8772;94.0136;91.15679999999999;90.0846;91.3654;89.8668;88.8668;88.3654;87.8668;85.8668;83.3012;82.87480000000001;83.1544;79.367;79.1544;77.7974;79.29480000000001;82.79740000000001;81.15559999999999;81.0112;87.08460000000001;95.511;104.36659999999998|1
104.36659999999998;100.51219999999999;103.08699999999999;101.087;101.087;105.65779999999998;108.65779999999998;109.4452;111.4452;108.09219999999999;108.09219999999999;105.44519999999999;108.58959999999999;114.6618;109.86919999999999;109.30359999999999;106.511;99.6554;93.6554;85.7328;85.2354;93.2354|0
93.2354;100.2354;102.091;104.09100000000001;105.66179999999999;105.44919999999999;107.7392;107.4492;106.6618;100.6618;104.6618;103.6618;101.09100000000001;110.23539999999998;116.37979999999999;111.8772;98.0846;85.5768|0
85.5768;82.5086;82.0112;78.57679999999999;91.07939999999999;101.4336;104.217;105.8652;106.36779999999999;109.6578;111.087;108.65779999999998;104.51339999999999;104.51339999999999;99.08699999999999;101.5122;99.0136;104.1592;103.73279999999998;95.2354;96.2394;94.37859999999999;95.523;90.95219999999999;81.7344;74.8014;70.5206;71.0232;72.1006;69.1006|0
69.1006;75.10060000000001;75.10060000000001;79.527;93.45479999999999;97.0256;97.73679999999999;96.8812;89.37859999999999;91.0256;88.45479999999999;88.527;86.1688;80.598;75.7424;75.245;70.7424;69.7424|0
69.7424;70.1006;72.52699999999999;90.45479999999999;101.88119999999999;101.23939999999999;100.4572;106.1672;107.1672;110.738;107.738;98.73799999999999;99.16719999999998;102.16719999999998;102.16719999999998;99.73679999999999;96.8812;96.0256;91.0256;84.0256;82.45479999999999;82.45479999999999|1
82.45479999999999;90.45479999999999;100.813;109.81299999999999;112.46119999999999;114.75119999999998;120.10940000000001;119.03720000000001;119.03720000000001;120.0372;120.0372;114.1094;112.10940000000001;112.10940000000001;109.1094;111.1094;107.1094;107.1094;108.3168;102.46119999999999;99.9586;92.813;85.45479999999999;89.0256;84.523;83.95219999999999;81.7344;81.37619999999998;82.87880000000001;77.5206;79.16879999999999;77.02319999999999;70.1006;72.1006|1
72.1006;77.7424;73.4588;82.95739999999999;94.2474;98.95859999999999;106.10299999999998;103.9598;101.95979999999999;97.60679999999999;96.3168;99.52940000000001;103.23939999999999;100.5294;98.31679999999999;97.9598;94.8154;95.5294;92.5294;83.95859999999999;81.103;82.6044;87.89320000000001;83.7488;75.7488;63.8932;58.6032;65.4588;73.4588;88.6044|0
88.6044;109.03479999999999;109.60559999999998;111.46119999999999;114.52940000000001;114.52940000000001;116.95979999999999;116.95979999999999;112.9598;113.95979999999999;114.3168;111.3168;105.5294;98.3838|0
98.3838;88.813;82.95739999999999;79.95739999999999;94.95739999999999;110.03479999999999;116.1804;115.95859999999999;108.103;105.03479999999999;97.10699999999999;87.2514;83.25139999999999;72.7488;73.6044;70.6044;84.0348|0
84.0348;105.6056;116.60560000000001;116.7512;116.53859999999999;114.89680000000001;114.0372;111.60679999999999;108.46119999999999;108.1672;99.0256;92.88119999999999;90.45479999999999;91.527;89.527;88.16879999999999;84.52699999999999;79.9562;84.0296;85.02959999999999;92.9562;103.02559999999998|1
103.02559999999998;113.88119999999998;121.5294;115.95859999999999;113.95859999999999;112.38380000000001;107.8812;99.3786;91.88119999999999;85.88119999999999;82.523;82.523;78.523;81.23299999999999;83.5848;84.58479999999999;87.5848;86.8748;84.5086;81.50859999999999;85.653;83.65299999999999|1
83.65299999999999;86.15559999999999;92.8748;99.95219999999999;108.9522;108.8812;110.3838;110.23939999999999;108.7368;102.3786;97.37859999999999;84.95219999999999;79.527;72.0244|1
